"","y"
"499",32.7174491882324
"500",18.6293201446533
"501",454.051940917969
"502",34.2211837768555
"503",148.835006713867
"504",83.9977645874023
"505",137.24528503418
"506",58.4115715026855
"507",164.318313598633
"508",186.639434814453
"509",82.3222579956055
"510",243.468795776367
"511",106.795478820801
"512",20.0829200744629
"513",89.4993591308594
"514",62.3680381774902
"515",162.040863037109
"516",212.636611938477
"517",96.3805923461914
"518",43.7044486999512
"519",18.1734561920166
"520",93.1466064453125
"521",163.387069702148
"522",96.6729583740234
"523",142.170455932617
"524",28.6842231750488
"525",85.6647567749023
"526",22.1859283447266
"527",260.787506103516
"528",139.813598632812
"529",80.1701202392578
"530",106.453994750977
"531",79.2807922363281
"532",107.829811096191
"533",39.0518188476562
"534",378.712738037109
"535",69.7730484008789
"536",108.960075378418
"537",102.55118560791
"538",29.7468547821045
"539",79.4707336425781
"540",53.2002487182617
"541",7.03405523300171
"542",118.553367614746
"543",22.1679229736328
"544",32.8902359008789
"545",117.893196105957
"546",371.688781738281
"547",130.420425415039
"548",62.9718627929688
"549",118.123428344727
"550",105.108619689941
"551",169.077285766602
"552",57.5056800842285
"553",65.9223175048828
"554",145.142852783203
"555",17.2060317993164
"556",35.9408264160156
"557",257.249145507812
"558",109.969062805176
"559",22.0379867553711
"560",81.9323501586914
"561",31.0333423614502
"562",77.0087356567383
"563",17.9378395080566
"564",29.0144939422607
"565",16.5689125061035
"566",93.5801315307617
"567",131.701934814453
"568",138.731781005859
"569",87.1349639892578
"570",13.6476335525513
"571",90.1721343994141
"572",74.0806121826172
"573",51.6445083618164
"574",66.6259765625
"575",42.6996955871582
"576",10.1904621124268
"577",12.4473218917847
"578",105.581008911133
"579",38.6773223876953
"580",264.017303466797
"581",81.4335784912109
"582",79.0813674926758
"583",46.8739013671875
"584",86.1239242553711
"585",322.931243896484
"586",153.404663085938
"587",295.129669189453
"588",28.8892440795898
"589",216.443069458008
"590",79.9580154418945
"591",78.5209197998047
"592",29.4977073669434
"593",240.19059753418
"594",639.824829101562
"595",127.566421508789
"596",107.85319519043
"597",117.832313537598
"598",54.272087097168
"599",59.2170372009277
"600",43.5475196838379
"601",172.874038696289
"602",26.6975860595703
"603",125.252098083496
"604",277.964202880859
"605",18.8031177520752
"606",220.730728149414
"607",41.1946105957031
"608",10.1450490951538
"609",57.8798446655273
"610",262.416870117188
"611",34.3570976257324
"612",61.1443824768066
"613",26.9417934417725
"614",87.3695831298828
"615",121.912170410156
"616",253.164535522461
"617",59.5463180541992
"618",83.9162979125977
"619",87.3687591552734
"620",34.8101806640625
"621",200.865432739258
"622",194.401916503906
"623",32.7388153076172
"624",218.043365478516
"625",81.3580780029297
"626",371.630584716797
"627",180.153289794922
"628",173.325225830078
"629",202.254867553711
"630",86.9415130615234
"631",131.870559692383
"632",325.465484619141
"633",57.2506904602051
"634",179.518005371094
"635",83.5956726074219
"636",193.692413330078
"637",160.280364990234
"638",46.0767097473145
"639",43.2678337097168
"640",51.4592018127441
"641",16.6062965393066
"642",34.2516250610352
"643",323.544799804688
"644",118.399024963379
"645",130.242385864258
"646",260.160705566406
"647",26.756814956665
"648",129.319580078125
"649",28.5848617553711
"650",152.135971069336
"651",36.3429069519043
"652",32.4414253234863
"653",146.477920532227
"654",70.5873260498047
"655",48.2413482666016
"656",119.297019958496
"657",57.714168548584
"658",76.0582809448242
"659",208.492156982422
"660",133.134750366211
"661",59.2776679992676
"662",342.361968994141
"663",35.3031463623047
"664",60.7824211120605
"665",482.210296630859
"666",58.1978988647461
"667",152.954711914062
"668",85.7922210693359
"669",56.2432479858398
"670",53.8665313720703
"671",27.316089630127
"672",101.37100982666
"673",172.691650390625
"674",74.0904159545898
"675",102.621864318848
"676",19.388370513916
"677",33.008659362793
"678",181.223724365234
"679",66.9618148803711
"680",106.822898864746
"681",304.692810058594
"682",10.6889333724976
"683",84.5835647583008
"684",83.1609344482422
"685",259.112609863281
"686",65.8210525512695
"687",83.7444229125977
"688",67.4187698364258
"689",33.2416915893555
"690",44.6074256896973
"691",64.8813629150391
"692",182.835784912109
"693",149.386093139648
"694",123.144462585449
"695",45.5947608947754
"696",13.5737419128418
"697",4.34602499008179
"698",581.748229980469
"699",26.8740558624268
"700",128.152679443359
"701",20.149995803833
"702",46.1000556945801
"703",67.5725784301758
"704",35.9052772521973
"705",52.8512840270996
"706",184.131011962891
"707",31.9506015777588
"708",63.695384979248
"709",48.2513999938965
"710",150.549591064453
"711",76.192253112793
"712",48.3593864440918
"713",217.785675048828
"714",417.938507080078
"715",22.23828125
"716",509.32275390625
"717",19.3815269470215
"718",120.549209594727
"719",116.796760559082
"720",152.683929443359
"721",30.7205200195312
"722",111.736129760742
"723",145.889556884766
"724",491.173156738281
"725",49.0736083984375
"726",79.3742752075195
"727",51.6338539123535
"728",19.3824100494385
"729",54.5699806213379
"730",33.4085655212402
"731",71.4200592041016
"732",78.8624420166016
"733",269.383483886719
"734",29.3489875793457
"735",165.098297119141
"736",118.878868103027
"737",263.52197265625
"738",71.6055297851562
"739",103.75846862793
"740",195.101608276367
"741",71.5377960205078
"742",70.6265640258789
"743",8.56436920166016
"744",154.266662597656
"745",53.9022369384766
"746",66.5547180175781
"747",87.4348907470703
"748",258.264923095703
"749",65.4550018310547
"750",66.9827728271484
"751",33.2097206115723
"752",16.2269897460938
"753",105.118507385254
"754",106.76537322998
"755",198.577407836914
"756",170.485366821289
"757",52.9271469116211
"758",183.513305664062
"759",57.1745758056641
"760",45.7277183532715
"761",11.1206083297729
"762",47.8287162780762
"763",51.3905372619629
"764",471.613616943359
"765",263.034088134766
"766",20.9867553710938
"767",80.3480377197266
"768",190.352142333984
"769",309.819091796875
"770",34.413761138916
"771",20.4637260437012
"772",189.372848510742
"773",134.578643798828
"774",25.631160736084
"775",9.0034008026123
"776",33.0647850036621
"777",172.312881469727
"778",84.8035888671875
"779",191.64485168457
"780",495.978851318359
"781",17.7996044158936
"782",62.1601448059082
"783",463.002166748047
"784",132.705184936523
"785",71.0797958374023
"786",134.973159790039
"787",77.1562271118164
"788",120.593635559082
"789",127.302925109863
"790",95.3231582641602
"791",106.210830688477
"792",77.3267822265625
"793",75.1748733520508
"794",20.4990158081055
"795",37.2545471191406
"796",10.9200534820557
"797",64.1901168823242
"798",56.8212623596191
"799",56.2102546691895
"800",83.6697235107422
"801",133.862518310547
"802",85.7806625366211
"803",91.4211883544922
"804",103.312599182129
"805",18.7919464111328
"806",99.5510559082031
"807",29.0164527893066
"808",681.985534667969
"809",46.757869720459
"810",51.0593032836914
"811",7.26008749008179
"812",81.2602081298828
"813",23.1153984069824
"814",481.445922851562
"815",176.869918823242
"816",207.960388183594
"817",23.6911430358887
"818",102.046295166016
"819",38.0460166931152
"820",134.442184448242
"821",61.6543006896973
"822",177.697189331055
"823",13.3165521621704
"824",122.635322570801
"825",135.596588134766
"826",32.078254699707
"827",153.025634765625
"828",117.403282165527
"829",70.0634613037109
"830",17.9081993103027
"831",66.4745178222656
"832",47.9938735961914
"833",104.351898193359
"834",13.4516277313232
"835",28.3971481323242
"836",11.6093854904175
"837",128.618072509766
"838",172.0634765625
"839",192.754211425781
"840",25.3919868469238
"841",216.63330078125
"842",17.0142097473145
"843",36.7901992797852
"844",119.879814147949
"845",65.2453079223633
"846",73.3111877441406
"847",55.636100769043
"848",118.53687286377
"849",190.533386230469
"850",296.321960449219
"851",170.596160888672
"852",74.1651916503906
"853",90.7413635253906
"854",50.8231582641602
"855",160.416931152344
"856",183.781219482422
"857",67.2123107910156
"858",27.7238998413086
"859",47.8635635375977
"860",53.717643737793
"861",84.2037811279297
"862",134.038345336914
"863",212.465148925781
"864",42.9384803771973
"865",38.6108779907227
"866",20.8308601379395
"867",122.032524108887
"868",64.2710113525391
"869",82.0756378173828
"870",93.2642059326172
"871",159.183120727539
"872",61.6626434326172
"873",84.3012924194336
"874",98.2130889892578
"875",152.308471679688
"876",99.8283004760742
"877",39.0322151184082
"878",155.505096435547
"879",21.8610553741455
"880",28.479362487793
"881",114.596664428711
"882",118.234855651855
"883",96.3473052978516
"884",79.1336517333984
"885",415.284301757812
"886",24.9728832244873
"887",56.5194892883301
"888",161.443435668945
"889",134.523147583008
"890",65.4615478515625
"891",314.203308105469
"892",68.517219543457
"893",178.728225708008
"894",109.502891540527
"895",365.391754150391
"896",106.59496307373
"897",43.4299125671387
"898",39.1561241149902
"899",126.065620422363
"900",344.924957275391
"901",153.262145996094
"902",59.0888900756836
"903",35.2724838256836
"904",89.1967926025391
"905",45.9257774353027
"906",126.581977844238
"907",321.466003417969
"908",136.014785766602
"909",51.0826683044434
"910",24.3483505249023
"911",218.990280151367
"912",78.8282470703125
"913",103.859687805176
"914",141.07926940918
"915",139.216201782227
"916",144.155059814453
"917",128.414520263672
"918",26.4485607147217
"919",161.680328369141
"920",159.643814086914
"921",143.465240478516
"922",44.6707191467285
"923",152.392730712891
"924",146.106002807617
"925",62.175651550293
"926",181.792037963867
"927",210.232330322266
"928",129.584030151367
"929",256.5341796875
"930",20.3166275024414
"931",127.439064025879
"932",145.941253662109
"933",36.0412139892578
"934",81.0977020263672
"935",38.1621360778809
"936",27.83127784729
"937",14.7961044311523
"938",188.944046020508
"939",91.1417083740234
"940",185.109985351562
"941",76.0469512939453
"942",15.024561882019
"943",108.052963256836
"944",9.79628944396973
"945",30.1593627929688
"946",221.031356811523
"947",121.114356994629
"948",109.648658752441
"949",2.90748333930969
"950",56.8644943237305
"951",120.612586975098
"952",83.0830230712891
"953",67.8391189575195
"954",96.2775039672852
"955",59.883731842041
"956",124.017211914062
"957",93.0800628662109
"958",131.666687011719
"959",30.955265045166
"960",90.8278961181641
"961",32.432975769043
"962",95.3314895629883
"963",162.530624389648
"964",45.9892158508301
"965",206.487411499023
"966",2.2592716217041
"967",73.9060745239258
"968",18.5260772705078
"969",168.053009033203
"970",54.0043754577637
"971",96.9719085693359
"972",120.984390258789
"973",163.1640625
"974",7.33609819412231
"975",2.30520057678223
"976",41.0812568664551
"977",98.8513031005859
"978",173.135437011719
"979",283.606018066406
"980",103.272407531738
"981",253.724136352539
"982",17.0155277252197
"983",22.5624656677246
"984",351.984008789062
"985",739.349731445312
"986",228.832626342773
"987",8.62088680267334
"988",24.4308166503906
"989",298.238159179688
"990",148.728942871094
"991",102.426338195801
"992",73.5689849853516
"993",5.84519624710083
"994",38.4556121826172
"995",180.764144897461
"996",89.0203704833984
"997",111.723915100098
"998",40.8937911987305
"999",239.498748779297
"1000",71.6110305786133
"1001",89.2260360717773
"1002",121.686538696289
"1003",113.91047668457
"1004",101.4345703125
"1005",93.3584823608398
"1006",56.4550857543945
"1007",31.7750549316406
"1008",145.494934082031
"1009",154.106155395508
"1010",11.6885747909546
"1011",95.2899322509766
"1012",39.3785247802734
"1013",42.9569664001465
"1014",82.2433090209961
"1015",47.5291900634766
"1016",12.6744289398193
"1017",46.1101875305176
"1018",189.235015869141
"1019",69.6201553344727
"1020",39.4822235107422
"1021",28.2926120758057
"1022",77.6264495849609
"1023",37.4633483886719
"1024",21.3547286987305
"1025",136.153244018555
"1026",169.668350219727
"1027",86.3332138061523
"1028",185.813201904297
"1029",157.88362121582
"1030",100.975044250488
"1031",149.109313964844
"1032",232.329559326172
"1033",8.69067859649658
"1034",61.0610961914062
"1035",29.0504512786865
"1036",9.33800983428955
"1037",61.9539451599121
"1038",294.916717529297
"1039",51.9684982299805
"1040",66.6765518188477
"1041",151.253631591797
"1042",73.1179809570312
"1043",130.086090087891
"1044",27.5825042724609
"1045",42.0286903381348
"1046",54.0191230773926
"1047",47.0852661132812
"1048",94.1004867553711
"1049",28.6183528900146
"1050",56.8540992736816
"1051",118.296119689941
"1052",118.038940429688
"1053",225.484634399414
"1054",196.020523071289
"1055",51.5891036987305
"1056",56.7445297241211
"1057",100.228317260742
"1058",283.849151611328
"1059",101.700202941895
"1060",29.9404392242432
"1061",296.627044677734
"1062",109.761390686035
"1063",269.68310546875
"1064",91.1134338378906
"1065",39.3503456115723
"1066",92.6908187866211
"1067",23.9549007415771
"1068",272.520690917969
"1069",104.477340698242
"1070",104.962242126465
"1071",116.362678527832
"1072",42.3085823059082
"1073",49.8212356567383
"1074",30.5093822479248
"1075",63.4272079467773
"1076",151.528457641602
"1077",103.839622497559
"1078",204.197082519531
"1079",19.8614463806152
"1080",139.631759643555
"1081",182.700088500977
"1082",70.7356491088867
"1083",31.2121734619141
"1084",60.9447402954102
"1085",69.7074203491211
"1086",148.069183349609
"1087",693.080810546875
"1088",59.8658638000488
"1089",49.9644317626953
"1090",24.5247325897217
"1091",140.827560424805
"1092",88.79833984375
"1093",141.52180480957
"1094",180.754989624023
"1095",62.476001739502
"1096",173.174789428711
"1097",41.4968338012695
"1098",25.8616180419922
"1099",62.0541000366211
"1100",258.902069091797
"1101",112.041015625
"1102",38.9801940917969
"1103",336.625732421875
"1104",139.953521728516
"1105",47.1527481079102
"1106",970.129089355469
"1107",62.6885414123535
"1108",31.6676845550537
"1109",143.523422241211
"1110",331.78466796875
"1111",14.4641637802124
"1112",237.117263793945
"1113",79.2687454223633
"1114",127.053123474121
"1115",82.0219497680664
"1116",17.0564556121826
"1117",185.285095214844
"1118",152.730102539062
"1119",85.6014251708984
"1120",20.0928573608398
"1121",93.2371292114258
"1122",23.9599647521973
"1123",39.257682800293
"1124",26.9680709838867
"1125",103.529754638672
"1126",219.771026611328
"1127",165.277740478516
"1128",23.1140480041504
"1129",9.06149959564209
"1130",199.048126220703
"1131",12.0541944503784
"1132",30.536922454834
"1133",266.541198730469
"1134",186.215179443359
"1135",533.216491699219
"1136",367.799163818359
"1137",102.281211853027
"1138",273.6494140625
"1139",85.5090484619141
"1140",156.532302856445
"1141",157.391372680664
"1142",9.41106986999512
"1143",115.67960357666
"1144",20.0308284759521
"1145",81.6233673095703
"1146",42.7845115661621
"1147",72.7131576538086
"1148",151.172409057617
"1149",39.6309547424316
"1150",98.3447036743164
"1151",82.7616806030273
"1152",54.5704193115234
"1153",228.714141845703
"1154",63.7647552490234
"1155",63.5589866638184
"1156",85.4324569702148
"1157",183.974716186523
"1158",120.656814575195
"1159",79.5184860229492
"1160",53.6895942687988
"1161",14.8133039474487
"1162",144.12028503418
"1163",189.159088134766
"1164",53.3365478515625
"1165",120.946517944336
"1166",10.3538665771484
"1167",16.5815715789795
"1168",100.448448181152
"1169",182.769577026367
"1170",28.4086933135986
"1171",55.2700653076172
"1172",52.3551445007324
"1173",292.055145263672
"1174",12.6185350418091
"1175",43.0045928955078
"1176",23.5534858703613
"1177",463.452819824219
"1178",24.6401252746582
"1179",32.0120506286621
"1180",114.587524414062
"1181",58.9494361877441
"1182",21.3158836364746
"1183",120.747573852539
"1184",42.692440032959
"1185",249.637954711914
"1186",133.597015380859
"1187",20.3249168395996
"1188",308.321197509766
"1189",22.2479019165039
"1190",26.1052532196045
"1191",10.7884817123413
"1192",5.68425369262695
"1193",56.1723670959473
"1194",49.1088829040527
"1195",68.6775512695312
"1196",110.603820800781
"1197",102.347984313965
"1198",130.466461181641
"1199",44.0264625549316
"1200",44.4960632324219
"1201",166.060501098633
"1202",96.3774337768555
"1203",83.4491348266602
"1204",59.5683250427246
"1205",91.6506805419922
"1206",121.663230895996
"1207",76.5868988037109
"1208",124.110473632812
"1209",40.3423385620117
"1210",15.9742794036865
"1211",170.629745483398
"1212",68.8844833374023
"1213",198.41682434082
"1214",157.640319824219
"1215",265.319854736328
"1216",71.7135467529297
"1217",182.377944946289
"1218",75.5863037109375
"1219",22.4426536560059
"1220",50.9676895141602
"1221",29.803337097168
"1222",209.273239135742
"1223",131.457443237305
"1224",35.9941711425781
"1225",20.6815414428711
"1226",162.424255371094
"1227",15.8076305389404
"1228",85.8886871337891
"1229",133.013442993164
"1230",150.07795715332
"1231",63.258415222168
"1232",234.028289794922
"1233",81.9530258178711
"1234",87.708740234375
"1235",37.7373428344727
"1236",228.101898193359
"1237",19.4126377105713
"1238",115.16397857666
"1239",25.4932403564453
"1240",93.6253433227539
"1241",47.2142219543457
"1242",48.1736831665039
"1243",50.5677261352539
"1244",26.9317417144775
"1245",84.9846496582031
"1246",90.2405471801758
"1247",354.003540039062
"1248",97.0788269042969
"1249",21.1969699859619
"1250",157.487564086914
"1251",42.8636093139648
"1252",365.198486328125
"1253",67.139533996582
"1254",12.8947792053223
"1255",98.4352416992188
"1256",152.679351806641
"1257",105.549041748047
"1258",214.87483215332
"1259",117.130432128906
"1260",35.8106002807617
"1261",41.8935470581055
"1262",169.721343994141
"1263",88.7219772338867
"1264",204.860809326172
"1265",29.0580444335938
"1266",9.42479705810547
"1267",91.1095962524414
"1268",65.6052627563477
"1269",186.790054321289
"1270",126.525184631348
"1271",314.314147949219
"1272",22.3423919677734
"1273",84.2244415283203
"1274",239.806167602539
"1275",11.3015127182007
"1276",46.2119064331055
"1277",119.881561279297
"1278",85.7421569824219
"1279",42.2700958251953
"1280",150.553512573242
"1281",84.7817459106445
"1282",54.2951583862305
"1283",30.0449466705322
"1284",180.584091186523
"1285",175.7509765625
"1286",103.475006103516
"1287",83.0856246948242
"1288",178.646408081055
"1289",277.989654541016
"1290",416.636260986328
"1291",103.349678039551
"1292",35.5311164855957
"1293",78.2146224975586
"1294",47.4946250915527
"1295",200.950347900391
"1296",22.6258716583252
"1297",48.8830833435059
"1298",59.4560699462891
"1299",257.956176757812
"1300",474.828674316406
